player_id,player_object_id,player_name,dob,dod,gender,batting_style,bowling_style,country_id,image_url,image_metadata
35501,56251,Alok Kapali,1984-01-01,,M,right-hand bat,legbreak,25.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/202800/202849.1.jpg","{'id': 202849, 'url': '/db/PICTURES/CMS/202800/202849.1.jpg', 'slug': 'alok-kapali-player-portrait', 'width': 160, 'credit': 'Getty Images', 'height': 192, 'caption': 'Alok Kapali player portrait', 'objectId': 817719, 'peerUrls': None, 'longCaption': 'Alok Kapali player portrait', 'photographer': None}"
52905,307231,Terryn Fray,1991-06-30,,M,right-hand bat,,12.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/171400/171475.1.jpg","{'id': 171475, 'url': '/db/PICTURES/CMS/171400/171475.1.jpg', 'slug': 'terryn-fray', 'width': 160, 'credit': 'International Cricket Council', 'height': 192, 'caption': 'Terryn Fray', 'objectId': 689429, 'peerUrls': None, 'longCaption': 'Terryn Fray', 'photographer': None}"
47422,23874,Trevin Bastiampillai,1985-10-26,,M,right-hand bat,right-arm offbreak,17.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/111500/111537.1.jpg","{'id': 111537, 'url': '/db/PICTURES/CMS/111500/111537.1.jpg', 'slug': 'trevin-bastiampillai-player-portrait', 'width': 160, 'credit': 'ESPNcricinfo Ltd', 'height': 217, 'caption': 'Trevin Bastiampillai, player portrait', 'objectId': 439958, 'peerUrls': None, 'longCaption': 'Trevin Bastiampillai, player portrait', 'photographer': None}"
49494,247009,Azeem Pitcher,1980-07-31,,M,left-hand bat,,12.0,,
8163,35805,Venugopal Rao,1982-02-26,,M,right-hand bat,right-arm offbreak,6.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/302500/302585.jpg","{'id': 302585, 'url': '/db/PICTURES/CMS/302500/302585.jpg', 'slug': 'y-venugopala-rao-portrait', 'width': 160, 'credit': 'Getty Images', 'height': 200, 'caption': 'Y Venugopala Rao portrait', 'objectId': 1220832, 'peerUrls': None, 'longCaption': 'Y Venugopala Rao portrait, April, 2020', 'photographer': None}"
46575,49477,Kosala Kulasekara,1985-07-15,,M,right-hand bat,right-arm fast-medium,8.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/109200/109230.jpg","{'id': 109230, 'url': '/db/PICTURES/CMS/109200/109230.jpg', 'slug': 'kosala-kulasekara', 'width': 160, 'credit': 'ESPNcricinfo Ltd', 'height': 210, 'caption': 'Kosala Kulasekara', 'objectId': 429288, 'peerUrls': None, 'longCaption': None, 'photographer': None}"
634,31813,C.S. Nayudu,1914-04-18,2002-11-22,M,right-hand bat,legbreak googly,6.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/302300/302336.jpg","{'id': 302336, 'url': '/db/PICTURES/CMS/302300/302336.jpg', 'slug': 'cs-nayudu-portrait', 'width': 159, 'credit': 'Getty Images', 'height': 201, 'caption': 'CS Nayudu portrait', 'objectId': 1220526, 'peerUrls': None, 'longCaption': 'CS Nayudu portrait, April 2020', 'photographer': None}"
87079,936031,Bikram Sob,1992-07-05,,M,right-hand bat,right-arm fast-medium,32.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/315200/315283.1.jpg","{'id': 315283, 'url': '/db/PICTURES/CMS/315200/315283.1.jpg', 'slug': 'bikram-sob-player-portrait', 'width': 160, 'credit': 'Unknown', 'height': 236, 'caption': 'Bikram Sob player portrait', 'objectId': 1247987, 'peerUrls': None, 'longCaption': 'Bikram Sob player portrait', 'photographer': None}"
103552,1159165,Tian Sen Qun,2001-07-08,,M,right-hand bat,right-arm medium-fast,121.0,,
24689,25955,Basant Regmi,1986-04-06,,M,left-hand bat,slow left-arm orthodox,32.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/259900/259963.1.jpg","{'id': 259963, 'url': '/db/PICTURES/CMS/259900/259963.1.jpg', 'slug': 'basant-regmi-player-portrait', 'width': 160, 'credit': 'Cricket Nepal', 'height': 217, 'caption': 'Basant Regmi player portrait', 'objectId': 1086104, 'peerUrls': None, 'longCaption': 'Basant Regmi player portrait', 'photographer': None}"
72505,677077,Romario Shepherd,1994-11-26,,M,right-hand bat,right-arm fast-medium,4.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/322000/322037.png","{'id': 322037, 'url': '/db/PICTURES/CMS/322000/322037.png', 'slug': 'romario-shepherd-player-page-headshot-cutout-2021', 'width': 600, 'credit': None, 'height': 436, 'caption': 'Romario Shepherd player page headshot cutout, 2021', 'objectId': 1264382, 'peerUrls': None, 'longCaption': 'Romario Shepherd player page headshot cutout, 2021', 'photographer': None}"
52861,306982,Maurits Jonkman,1986-03-20,,M,right-hand bat,right-arm medium,15.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/104300/104334.1.jpg","{'id': 104334, 'url': '/db/PICTURES/CMS/104300/104334.1.jpg', 'slug': 'maurits-jonkman-player-portrait', 'width': 160, 'credit': 'Getty Images', 'height': 228, 'caption': 'Maurits Jonkman, player portrait', 'objectId': 407415, 'peerUrls': None, 'longCaption': 'Maurits Jonkman, player portrait', 'photographer': None}"
48835,222728,Asad Ali,1988-10-14,,M,right-hand bat,right-arm medium-fast,7.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/203100/203115.1.jpg","{'id': 203115, 'url': '/db/PICTURES/CMS/203100/203115.1.jpg', 'slug': 'asad-ali', 'width': 160, 'credit': 'Getty Images', 'height': 192, 'caption': 'Asad Ali', 'objectId': 818311, 'peerUrls': None, 'longCaption': 'Asad Ali', 'photographer': None}"
114622,1360162,Jacob Albertze,1985-03-22,,M,right-hand bat,,12.0,,
108084,1230026,Edward Walker,2002-01-23,,M,right-hand bat,right-arm medium,147.0,,
59610,398666,Sean Abbott,1992-02-29,,M,right-hand bat,right-arm fast-medium,2.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/312100/312161.png","{'id': 312161, 'url': '/db/PICTURES/CMS/312100/312161.png', 'slug': 'sean-abbott-portrait', 'width': 160, 'credit': 'Getty Images', 'height': 202, 'caption': 'Sean Abbott portrait', 'objectId': 1239220, 'peerUrls': None, 'longCaption': 'Sean Abbott portrait, November 2020', 'photographer': None}"
3,4153,Jack Blackham,1854-05-11,1932-12-28,M,right-hand bat,,2.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/91200/91277.1.jpg","{'id': 91277, 'url': '/db/PICTURES/CMS/91200/91277.1.jpg', 'slug': 'jack-blackham', 'width': 160, 'credit': 'Getty Images', 'height': 191, 'caption': 'Jack Blackham', 'objectId': 355804, 'peerUrls': None, 'longCaption': 'Portrait of Jack Blackham', 'photographer': None}"
50378,268740,Seekkuge Prasanna,1985-06-27,,M,right-hand bat,legbreak,8.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/305100/305108.jpg","{'id': 305108, 'url': '/db/PICTURES/CMS/305100/305108.jpg', 'slug': 'seekkuge-prasanna-portrait', 'width': 160, 'credit': 'Getty Images', 'height': 200, 'caption': 'Seekkuge Prasanna portrait', 'objectId': 1224643, 'peerUrls': None, 'longCaption': 'Seekkuge Prasanna, June 2020', 'photographer': None}"
104520,1172133,Diju Sheeli,1990-11-20,,M,right-hand bat,,38.0,,
24700,25964,Shakti Gauchan,1984-04-22,,M,right-hand bat,slow left-arm orthodox,32.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/260000/260033.1.jpg","{'id': 260033, 'url': '/db/PICTURES/CMS/260000/260033.1.jpg', 'slug': 'gauchan-player-portrait', 'width': 160, 'credit': 'Cricket Nepal', 'height': 222, 'caption': 'Gauchan player portrait', 'objectId': 1086280, 'peerUrls': None, 'longCaption': 'Gauchan player portrait', 'photographer': None}"
57210,355583,Harvir Baidwan,1987-07-31,,M,right-hand bat,right-arm medium,17.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/128500/128574.1.jpg","{'id': 128574, 'url': '/db/PICTURES/CMS/128500/128574.1.jpg', 'slug': 'harvir-baidwan-player-portrait', 'width': 160, 'credit': 'Getty Images', 'height': 200, 'caption': 'Harvir Baidwan, player portrait', 'objectId': 501730, 'peerUrls': None, 'longCaption': 'Harvir Baidwan, player portrait', 'photographer': None}"
272,9158,Bernard Bosanquet,1877-10-13,1936-10-12,M,right-hand bat,legbreak googly,1.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/304800/304868.jpg","{'id': 304868, 'url': '/db/PICTURES/CMS/304800/304868.jpg', 'slug': 'bernard-bosanquet-portrait', 'width': 160, 'credit': 'Getty Images', 'height': 200, 'caption': 'Bernard Bosanquet portrait', 'objectId': 1224344, 'peerUrls': None, 'longCaption': 'Bernard Bosanquet, June 2020', 'photographer': None}"
1359,6022,Terry Jenner,1944-09-08,2011-05-25,M,right-hand bat,legbreak googly,2.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/49900/49968.player.jpg","{'id': 49968, 'url': '/db/PICTURES/CMS/49900/49968.player.jpg', 'slug': 'terry-jenner', 'width': 160, 'credit': 'Wisden', 'height': 193, 'caption': 'Terry Jenner', 'objectId': 6021, 'peerUrls': None, 'longCaption': 'Terry Jenner 1969', 'photographer': None}"
56873,348136,Sinclair Smith,1991-09-27,,M,right-hand bat,,12.0,,
96707,1082729,Cakacaka Veretaki,1992-08-11,,M,right-hand bat,,10.0,,
1897,56227,Athar Ali Khan,1962-02-10,,M,right-hand bat,right-arm medium,25.0,,
266,47522,Louis Tancred,1876-10-07,1934-07-28,M,right-hand bat,,3.0,,
94921,1058510,Anil Sah,1998-11-17,,M,right-hand bat,right-arm offbreak,32.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/278800/278819.1.jpg","{'id': 278819, 'url': '/db/PICTURES/CMS/278800/278819.1.jpg', 'slug': 'anil-sah-portrait', 'width': 160, 'credit': 'Peter Della Penna', 'height': 200, 'caption': 'Anil Sah portrait', 'objectId': 1153865, 'peerUrls': None, 'longCaption': 'Anil Sah portrait, February 2018', 'photographer': None}"
7823,10656,Michael Carberry,1980-09-29,,M,left-hand bat,right-arm offbreak,1.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/304900/304935.jpg","{'id': 304935, 'url': '/db/PICTURES/CMS/304900/304935.jpg', 'slug': 'michael-carberry-portrait', 'width': 160, 'credit': 'Getty Images', 'height': 200, 'caption': 'Michael Carberry portrait', 'objectId': 1224439, 'peerUrls': None, 'longCaption': 'Michael Carberry, June 2020', 'photographer': None}"
797,38997,Amir Elahi,1908-09-01,1980-12-28,M,right-hand bat,right-arm medium,7.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/302300/302333.jpg","{'id': 302333, 'url': '/db/PICTURES/CMS/302300/302333.jpg', 'slug': 'amir-elahi-portrait', 'width': 160, 'credit': 'Getty Images', 'height': 202, 'caption': 'Amir Elahi portrait', 'objectId': 1220521, 'peerUrls': None, 'longCaption': 'Amir Elahi portrait, April 2020', 'photographer': None}"
85981,928073,William McClintock,1997-01-01,,M,right-hand bat,right-arm medium,29.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/332200/332226.4.jpg","{'id': 332226, 'url': '/db/PICTURES/CMS/332200/332226.4.jpg', 'slug': 'william-mcclintock-portrait', 'width': 160, 'credit': None, 'height': 182, 'caption': 'William McClintock portrait', 'objectId': 1294254, 'peerUrls': None, 'longCaption': 'William McClintock portrait', 'photographer': None}"
1413,53227,Elquemedo Willett,1953-05-01,,M,left-hand bat,slow left-arm orthodox,4.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/60300/60304.1.jpg","{'id': 60304, 'url': '/db/PICTURES/CMS/60300/60304.1.jpg', 'slug': 'elquemedo-willett', 'width': 160, 'credit': 'The Cricketer International', 'height': 163, 'caption': 'Elquemedo Willett', 'objectId': 240806, 'peerUrls': None, 'longCaption': 'Elquemedo Willett,', 'photographer': None}"
110,22492,Sammy Woods,1867-04-13,1931-04-30,M,right-hand bat,right-arm fast-medium,1.0,,
68235,578731,Zamoyoni Jabeneke,1994-01-01,,M,left-hand bat,right-arm medium,211.0,,
72407,670045,Gudakesh Motie,1995-03-29,,M,left-hand bat,slow left-arm orthodox,4.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/326100/326128.4.jpg","{'id': 326128, 'url': '/db/PICTURES/CMS/326100/326128.4.jpg', 'slug': 'gudakesh-motie-player-portrait', 'width': 160, 'credit': 'ICC/Getty Images', 'height': 294, 'caption': 'Gudakesh Motie, player portrait', 'objectId': 1274386, 'peerUrls': None, 'longCaption': 'Gudakesh Motie, player portrait', 'photographer': 'Warren Little'}"
60143,414249,Usman Limbada,1989-10-02,,M,right-hand bat,right-arm medium,17.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/171500/171505.1.jpg","{'id': 171505, 'url': '/db/PICTURES/CMS/171500/171505.1.jpg', 'slug': 'usman-limbada', 'width': 160, 'credit': 'International Cricket Council', 'height': 192, 'caption': 'Usman Limbada', 'objectId': 689463, 'peerUrls': None, 'longCaption': 'Usman Limbada', 'photographer': None}"
65810,523217,Waqas Ahmed,1991-06-09,,M,right-hand bat,legbreak googly,175.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/292400/292493.1.jpg","{'id': 292493, 'url': '/db/PICTURES/CMS/292400/292493.1.jpg', 'slug': 'syed-waqas-ahmed-portrait', 'width': 160, 'credit': 'Peter Della Penna', 'height': 200, 'caption': 'Syed Waqas Ahmed portrait', 'objectId': 1195097, 'peerUrls': None, 'longCaption': 'Syed Waqas Ahmed portrait, June 2019', 'photographer': None}"
58416,379301,Justin Pitcher,1987-02-17,,M,left-hand bat,right-arm medium-fast,12.0,,
57785,364343,Craig Young,1990-04-04,,M,right-hand bat,right-arm fast-medium,29.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/367800/367864.4.jpg","{'id': 367864, 'url': '/db/PICTURES/CMS/367800/367864.4.jpg', 'slug': 'craig-young-player-portrait', 'width': 160, 'credit': 'Getty Images', 'height': 227, 'caption': 'Craig Young, player portrait', 'objectId': 1400226, 'peerUrls': None, 'longCaption': 'Craig Young, player portrait', 'photographer': None}"
89761,961443,Peni Vuniwaqa,1997-09-29,,M,right-hand bat,right-arm medium,10.0,,
1417,36183,Bryan Andrews,1945-04-04,,M,right-hand bat,right-arm medium,5.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/303700/303746.jpg","{'id': 303746, 'url': '/db/PICTURES/CMS/303700/303746.jpg', 'slug': 'bryan-andrews-portrait', 'width': 160, 'credit': 'Getty Images', 'height': 200, 'caption': 'Bryan Andrews portrait', 'objectId': 1222570, 'peerUrls': None, 'longCaption': 'Bryan Andrews, May 2020', 'photographer': None}"
618,53197,Vincent Valentine,1908-04-04,1972-07-06,M,right-hand bat,right-arm fast-medium,4.0,,
239,47181,William Shalders,1880-02-12,1917-03-18,M,right-hand bat,right-arm medium,3.0,,
49182,233409,Amrit Bhattarai,1990-12-30,,M,right-hand bat,left-arm medium,32.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/173000/173097.1.jpg","{'id': 173097, 'url': '/db/PICTURES/CMS/173000/173097.1.jpg', 'slug': 'amrit-bhattarai', 'width': 160, 'credit': 'International Cricket Council', 'height': 192, 'caption': 'Amrit Bhattarai', 'objectId': 694969, 'peerUrls': None, 'longCaption': 'Amrit Bhattarai', 'photographer': None}"
46925,12454,Joe Denly,1986-03-16,,M,right-hand bat,legbreak,1.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/304300/304321.jpg","{'id': 304321, 'url': '/db/PICTURES/CMS/304300/304321.jpg', 'slug': 'joe-denly-portrait', 'width': 160, 'credit': 'Getty Images', 'height': 200, 'caption': 'Joe Denly portrait', 'objectId': 1223503, 'peerUrls': None, 'longCaption': 'Joe Denly, May 2020', 'photographer': None}"
793,29543,Jenni Irani,1923-08-18,1982-02-25,M,right-hand bat,,6.0,,
103112,1155499,Bernardo Sambo,2000-09-25,,M,right-hand bat,,171.0,,
38,3944,George Alexander,1851-04-22,1930-11-06,M,right-hand bat,,2.0,,
441,13347,George Geary,1893-07-09,1981-03-06,M,right-hand bat,right-arm fast-medium,1.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/304200/304277.jpg","{'id': 304277, 'url': '/db/PICTURES/CMS/304200/304277.jpg', 'slug': 'george-geary-portrait', 'width': 160, 'credit': 'Getty Images', 'height': 201, 'caption': 'George Geary portrait', 'objectId': 1223457, 'peerUrls': None, 'longCaption': 'George Geary portrait, May 2020', 'photographer': None}"
1831,55971,Minhajul Abedin,1965-09-25,,M,right-hand bat,right-arm offbreak,25.0,,
45098,17944,Sajid Mahmood,1981-12-21,,M,right-hand bat,right-arm fast-medium,1.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/130800/130818.1.jpg","{'id': 130818, 'url': '/db/PICTURES/CMS/130800/130818.1.jpg', 'slug': 'sajid-mahmood', 'width': 160, 'credit': 'Getty Images', 'height': 200, 'caption': 'Sajid Mahmood', 'objectId': 508890, 'peerUrls': None, 'longCaption': 'Sajid Mahmood', 'photographer': None}"
108571,1248357,Dev Khanal,2005-05-29,,M,right-hand bat,right-arm offbreak,32.0,,
53767,319758,Karim Sadiq,1984-01-05,,M,right-hand bat,right-arm offbreak,40.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/150100/150134.1.jpg","{'id': 150134, 'url': '/db/PICTURES/CMS/150100/150134.1.jpg', 'slug': 'karim-sadiq', 'width': 160, 'credit': 'ICC/Getty', 'height': 192, 'caption': 'Karim Sadiq', 'objectId': 583396, 'peerUrls': None, 'longCaption': 'Karim Sadiq', 'photographer': None}"
72555,679553,Derrick Brangman,1987-08-24,,M,left-hand bat,slow left-arm orthodox,12.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/321100/321111.png","{'id': 321111, 'url': '/db/PICTURES/CMS/321100/321111.png', 'slug': 'derrick-lorenzo-brangman-player-page-headshot-cutout-2021', 'width': 600, 'credit': None, 'height': 436, 'caption': 'Derrick Lorenzo Brangman player page headshot cutout, 2021', 'objectId': 1262634, 'peerUrls': None, 'longCaption': 'Derrick Lorenzo Brangman player page headshot cutout, 2021', 'photographer': None}"
46567,38005,Andy McKay,1980-04-17,,M,right-hand bat,left-arm fast-medium,5.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/130600/130684.1.jpg","{'id': 130684, 'url': '/db/PICTURES/CMS/130600/130684.1.jpg', 'slug': 'andy-mckay', 'width': 160, 'credit': 'Getty Images', 'height': 204, 'caption': 'Andy McKay', 'objectId': 508534, 'peerUrls': None, 'longCaption': 'Andy McKay', 'photographer': None}"
293,47887,Gordon White,1882-02-05,1918-10-17,M,right-hand bat,legbreak,3.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/56800/56823.1.jpg","{'id': 56823, 'url': '/db/PICTURES/CMS/56800/56823.1.jpg', 'slug': 'gordon-white', 'width': 160, 'credit': 'Wisden Cricket Monthly', 'height': 203, 'caption': 'Gordon White', 'objectId': 229956, 'peerUrls': None, 'longCaption': 'Gordon White', 'photographer': None}"
1402,8137,Max Walker,1948-09-12,2016-09-28,M,right-hand bat,right-arm fast-medium,2.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/82600/82619.1.jpg","{'id': 82619, 'url': '/db/PICTURES/CMS/82600/82619.1.jpg', 'slug': 'max-walker', 'width': 160, 'credit': 'Martin Williamson', 'height': 187, 'caption': 'Max Walker', 'objectId': 321673, 'peerUrls': None, 'longCaption': 'Max Walker', 'photographer': None}"
101991,1138316,Maheesh Theekshana,2000-08-01,,M,right-hand bat,right-arm offbreak,8.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/336200/336296.4.jpg","{'id': 336296, 'url': '/db/PICTURES/CMS/336200/336296.4.jpg', 'slug': 'mahesh-theekshana-player-portrait', 'width': 160, 'credit': 'Cricket Australia/Getty Images', 'height': 221, 'caption': 'Mahesh Theekshana, player portrait', 'objectId': 1306203, 'peerUrls': None, 'longCaption': 'Mahesh Theekshana, player portrait', 'photographer': 'Brendon Thorne'}"
636,4225,Bill Brown,1912-07-31,2008-03-16,M,right-hand bat,right-arm offbreak,2.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/13600/13628.1.jpg","{'id': 13628, 'url': '/db/PICTURES/CMS/13600/13628.1.jpg', 'slug': 'bill-brown', 'width': 160, 'credit': 'ESPNcricinfo Ltd', 'height': 233, 'caption': 'Bill Brown', 'objectId': 4224, 'peerUrls': None, 'longCaption': 'Bill Brown at the start of the 1934 tour', 'photographer': None}"
52563,302679,Peni Dakainivanua,1989-03-30,,M,right-hand bat,right-arm offbreak,10.0,,
108,5122,Jack Edwards,1860-06-12,1911-07-31,M,right-hand bat,legbreak,2.0,,
52646,303508,Shane Getkate,1991-10-02,,M,right-hand bat,right-arm medium-fast,29.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/332200/332225.4.jpg","{'id': 332225, 'url': '/db/PICTURES/CMS/332200/332225.4.jpg', 'slug': 'shane-getkate-portrait', 'width': 160, 'credit': None, 'height': 164, 'caption': 'Shane Getkate portrait', 'objectId': 1294253, 'peerUrls': None, 'longCaption': 'Shane Getkate portrait', 'photographer': None}"
1621,38745,Peter Webb,1957-07-14,,M,right-hand bat,,5.0,,
56611,345284,Mahmud Jasat,1992-11-20,,M,left-hand bat,right-arm medium,183.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/280300/280385.1.jpg","{'id': 280385, 'url': '/db/PICTURES/CMS/280300/280385.1.jpg', 'slug': 'mahmud-jasat-portrait', 'width': 160, 'credit': 'Peter Della Penna', 'height': 200, 'caption': 'Mahmud Jasat portrait', 'objectId': 1160062, 'peerUrls': None, 'longCaption': 'Mahmud Jasat portrait, September 2018', 'photographer': None}"
103252,1155749,Mohamed Issa,2001-08-03,,M,right-hand bat,right-arm medium,211.0,,
103358,1156613,Mobashar Ashraf,1987-12-19,,M,right-hand bat,slow left-arm orthodox,33.0,,
1330,51793,Maurice Foster,1943-05-09,,M,right-hand bat,right-arm offbreak,4.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/60300/60300.1.jpg","{'id': 60300, 'url': '/db/PICTURES/CMS/60300/60300.1.jpg', 'slug': 'maurice-foster', 'width': 160, 'credit': 'The Cricketer International', 'height': 139, 'caption': 'Maurice Foster', 'objectId': 240800, 'peerUrls': None, 'longCaption': 'Maurice Foster', 'photographer': None}"
45578,24827,Gerrie Snyman,1981-04-30,,M,right-hand bat,right-arm fast-medium,28.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/101500/101581.1.gif","{'id': 101581, 'url': '/db/PICTURES/CMS/101500/101581.1.gif', 'slug': 'gerrie-snyman-player-portrait', 'width': 160, 'credit': 'International Cricket Council', 'height': 240, 'caption': 'Gerrie Snyman, player portrait', 'objectId': 398131, 'peerUrls': None, 'longCaption': 'Gerrie Snyman, player portrait', 'photographer': None}"
97544,1101873,Prithvi Bhart,1994-10-11,,M,right-hand bat,right-arm offbreak,175.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/292400/292491.1.jpg","{'id': 292491, 'url': '/db/PICTURES/CMS/292400/292491.1.jpg', 'slug': 'prithvi-bhart-portrait', 'width': 160, 'credit': 'Peter Della Penna', 'height': 200, 'caption': 'Prithvi Bhart portrait', 'objectId': 1195095, 'peerUrls': None, 'longCaption': 'Prithvi Bhart portrait, June 2019', 'photographer': None}"
55145,333001,Tinotenda Mutombodzi,1990-12-21,,M,right-hand bat,legbreak googly,9.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/112700/112767.1.jpg","{'id': 112767, 'url': '/db/PICTURES/CMS/112700/112767.1.jpg', 'slug': 'tinotenda-mutombodzi-at-the-under-19-world-cup', 'width': 160, 'credit': 'Getty Images', 'height': 197, 'caption': 'Tinotenda Mutombodzi at the Under-19 World Cup', 'objectId': 443843, 'peerUrls': None, 'longCaption': 'Tinotenda Mutombodzi at the Under-19 World Cup, January 2010', 'photographer': None}"
82,6014,Affie Jarvis,1860-10-19,1933-11-15,M,right-hand bat,,2.0,,
70859,628534,Noa Acawei,1991-11-08,,M,right-hand bat,,10.0,,
11736,50809,Michael Vandort,1980-01-19,,M,left-hand bat,right-arm medium,8.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/76900/76917.jpg","{'id': 76917, 'url': '/db/PICTURES/CMS/76900/76917.jpg', 'slug': 'michael-vandort', 'width': 160, 'credit': 'ESPNcricinfo Ltd', 'height': 212, 'caption': 'Michael Vandort', 'objectId': 299937, 'peerUrls': None, 'longCaption': 'Michael Vandort, Portrait', 'photographer': None}"
48,6658,William Moule,1858-01-31,1939-08-24,M,right-hand bat,right-arm medium,2.0,,
114617,1358604,Shafat Ali Syed,1996-03-17,,M,left-hand bat,left-arm medium,200.0,,
7077,49010,Avishka Gunawardene,1977-05-26,,M,left-hand bat,,8.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/303800/303877.jpg","{'id': 303877, 'url': '/db/PICTURES/CMS/303800/303877.jpg', 'slug': 'avishka-gunawardene-portrait', 'width': 160, 'credit': 'Getty Images', 'height': 200, 'caption': 'Avishka Gunawardene portrait', 'objectId': 1222722, 'peerUrls': None, 'longCaption': 'Avishka Gunawardene, May 2020', 'photographer': None}"
